x,y,landsat71_2
-3464.565225358834,-364235.872415971,63.1075
-2864.565225358834,-364235.872415971,63.27
-2264.565225358834,-364235.872415971,63.79
-1664.5652253588341,-364235.872415971,63.1475
-1064.5652253588341,-364235.872415971,61.2375
-464.56522535883414,-364235.872415971,58.115
135.43477464116586,-364235.872415971,56.12
735.4347746411659,-364235.872415971,55.7425
1335.4347746411659,-364235.872415971,54.815
1935.4347746411659,-364235.872415971,58.6575
2535.434774641166,-364235.872415971,56.685
3135.434774641166,-364235.872415971,52.5575
3735.434774641166,-364235.872415971,54.4575
4335.434774641166,-364235.872415971,54.0525
4935.434774641166,-364235.872415971,52.05
5535.434774641166,-364235.872415971,55.4825
6135.434774641166,-364235.872415971,58.5725
6735.434774641166,-364235.872415971,56.3125
7335.434774641166,-364235.872415971,51.895
7935.434774641166,-364235.872415971,52.4225
8535.434774641166,-364235.872415971,52.585
9135.434774641166,-364235.872415971,54.205
9735.434774641166,-364235.872415971,57.6775
10335.434774641166,-364235.872415971,56.285
10935.434774641166,-364235.872415971,55.035
11535.434774641166,-364235.872415971,61.455
12135.434774641166,-364235.872415971,59.23
12735.434774641166,-364235.872415971,52.8775
13335.434774641166,-364235.872415971,58.295
13935.434774641166,-364235.872415971,61.7775
14535.434774641166,-364235.872415971,56.105
15135.434774641166,-364235.872415971,52.335
15735.434774641166,-364235.872415971,53.1575
16335.434774641166,-364235.872415971,54.31
16935.434774641166,-364235.872415971,52.48
17535.434774641166,-364235.872415971,52.2325
18135.434774641166,-364235.872415971,51.685
18735.434774641166,-364235.872415971,49.4625
19335.434774641166,-364235.872415971,54.9325
19935.434774641166,-364235.872415971,51.1125
20535.434774641166,-364235.872415971,50.66
21135.434774641166,-364235.872415971,50.42
21735.434774641166,-364235.872415971,52.69
22335.434774641166,-364235.872415971,48.9225
22935.434774641166,-364235.872415971,50.0975
23535.434774641166,-364235.872415971,53.6925
24135.434774641166,-364235.872415971,51.73
24735.434774641166,-364235.872415971,51.21
25335.434774641166,-364235.872415971,52.1
25935.434774641166,-364235.872415971,51.7375
26535.434774641166,-364235.872415971,54.9525
27135.434774641166,-364235.872415971,49.975
27735.434774641166,-364235.872415971,50.9675
28335.434774641166,-364235.872415971,52.2925
28935.434774641166,-364235.872415971,54.17
29535.434774641166,-364235.872415971,55.8825
30135.434774641166,-364235.872415971,58.57
30735.434774641166,-364235.872415971,58.7825
31335.434774641166,-364235.872415971,55.9675
31935.434774641166,-364235.872415971,52.0525
32535.434774641166,-364235.872415971,53.41
33135.434774641166,-364235.872415971,53
33735.434774641166,-364235.872415971,54.05
34335.434774641166,-364235.872415971,52.3625
34935.434774641166,-364235.872415971,55.085
35535.434774641166,-364235.872415971,55.7175
36135.434774641166,-364235.872415971,58.075
36735.434774641166,-364235.872415971,58.3275
37335.434774641166,-364235.872415971,58.2225
37935.434774641166,-364235.872415971,59.9775
38535.434774641166,-364235.872415971,55.4275
39135.434774641166,-364235.872415971,54.92
39735.434774641166,-364235.872415971,50.09
40335.434774641166,-364235.872415971,53.065
40935.434774641166,-364235.872415971,52.31
41535.434774641166,-364235.872415971,53.405
42135.434774641166,-364235.872415971,56.26
42735.434774641166,-364235.872415971,57.49
43335.434774641166,-364235.872415971,54.9075
43935.434774641166,-364235.872415971,55.0325
44535.434774641166,-364235.872415971,52.2775
45135.434774641166,-364235.872415971,54.7025
45735.434774641166,-364235.872415971,53.3225
46335.434774641166,-364235.872415971,54.58
46935.434774641166,-364235.872415971,53.9
47535.434774641166,-364235.872415971,52.855
48135.434774641166,-364235.872415971,53.115
48735.434774641166,-364235.872415971,52.76
49335.434774641166,-364235.872415971,51.8975
49935.434774641166,-364235.872415971,56
50535.434774641166,-364235.872415971,58.1
51135.434774641166,-364235.872415971,60.9875
-59264.565225358834,-364835.872415971,52.9975
-58664.565225358834,-364835.872415971,52.7975
-58064.565225358834,-364835.872415971,50.6425
-57464.565225358834,-364835.872415971,52.615
-56864.565225358834,-364835.872415971,59.995
-56264.565225358834,-364835.872415971,76.7925
-55664.565225358834,-364835.872415971,71.86
-55064.565225358834,-364835.872415971,70.1925
-54464.565225358834,-364835.872415971,66.8825
-53864.565225358834,-364835.872415971,62.5525
-53264.565225358834,-364835.872415971,67.7675
-52664.565225358834,-364835.872415971,88.6875
-52064.565225358834,-364835.872415971,105.305
-51464.565225358834,-364835.872415971,69.0575
-50864.565225358834,-364835.872415971,65.1275
-50264.565225358834,-364835.872415971,56.72
-49664.565225358834,-364835.872415971,67.385
-49064.565225358834,-364835.872415971,93.6675
-48464.565225358834,-364835.872415971,94.985
-47864.565225358834,-364835.872415971,60.8725
-47264.565225358834,-364835.872415971,60.1475
-46664.565225358834,-364835.872415971,63.71
-46064.565225358834,-364835.872415971,69.9875
-45464.565225358834,-364835.872415971,65.3725
-44864.565225358834,-364835.872415971,65.82
-44264.565225358834,-364835.872415971,64.275
-43664.565225358834,-364835.872415971,68.3075
-43064.565225358834,-364835.872415971,88.3725
-42464.565225358834,-364835.872415971,67.865
-41864.565225358834,-364835.872415971,62.835
-41264.565225358834,-364835.872415971,56.7475
-40664.565225358834,-364835.872415971,57.4325
-40064.565225358834,-364835.872415971,59.4575
-39464.565225358834,-364835.872415971,58.25
-38864.565225358834,-364835.872415971,56.1375
-38264.565225358834,-364835.872415971,56.6025
-37664.565225358834,-364835.872415971,59.2975
-37064.565225358834,-364835.872415971,60.4525
-36464.565225358834,-364835.872415971,60.7975
-35864.565225358834,-364835.872415971,61.08
-35264.565225358834,-364835.872415971,63.4675
-34664.565225358834,-364835.872415971,66.595
-34064.565225358834,-364835.872415971,66.34
-33464.565225358834,-364835.872415971,65.66
-32864.565225358834,-364835.872415971,66.155
-32264.565225358834,-364835.872415971,62.31
-31664.565225358834,-364835.872415971,65.045
-31064.565225358834,-364835.872415971,66.5025
-30464.565225358834,-364835.872415971,66.29
-29864.565225358834,-364835.872415971,65.7875
-29264.565225358834,-364835.872415971,62.4675
-28664.565225358834,-364835.872415971,61.785
-28064.565225358834,-364835.872415971,63.9975
-27464.565225358834,-364835.872415971,64.0275
-26864.565225358834,-364835.872415971,64.285
-26264.565225358834,-364835.872415971,67.215
-25664.565225358834,-364835.872415971,70.895
-25064.565225358834,-364835.872415971,63.505
-24464.565225358834,-364835.872415971,63.8125
-23864.565225358834,-364835.872415971,67.005
-23264.565225358834,-364835.872415971,67.615
-22664.565225358834,-364835.872415971,66.5075
-22064.565225358834,-364835.872415971,75.1575
-21464.565225358834,-364835.872415971,84.4525
-20864.565225358834,-364835.872415971,83.6975
-20264.565225358834,-364835.872415971,78.8
-19664.565225358834,-364835.872415971,75.4975
-19064.565225358834,-364835.872415971,76.59
-18464.565225358834,-364835.872415971,77.19
-17864.565225358834,-364835.872415971,67.9875
-17264.565225358834,-364835.872415971,61.875
-16664.565225358834,-364835.872415971,63.27
-16064.565225358834,-364835.872415971,65.23
-15464.565225358834,-364835.872415971,64.41
-14864.565225358834,-364835.872415971,63.3975
-14264.565225358834,-364835.872415971,64.375
-13664.565225358834,-364835.872415971,63.825
-13064.565225358834,-364835.872415971,63.585
-12464.565225358834,-364835.872415971,74.675
-11864.565225358834,-364835.872415971,76.6975
-11264.565225358834,-364835.872415971,75.905
-10664.565225358834,-364835.872415971,82.275
-10064.565225358834,-364835.872415971,63.5325
-9464.565225358834,-364835.872415971,65.9325
-8864.565225358834,-364835.872415971,62.4275
-8264.565225358834,-364835.872415971,72.9675
-7664.565225358834,-364835.872415971,64.4075
-7064.565225358834,-364835.872415971,57.97
-6464.565225358834,-364835.872415971,56.24
-5864.565225358834,-364835.872415971,56.4575
-5264.565225358834,-364835.872415971,59.1375
-4664.565225358834,-364835.872415971,62.7525
-4064.565225358834,-364835.872415971,60.765
-3464.565225358834,-364835.872415971,57.53
-2864.565225358834,-364835.872415971,62.19
-2264.565225358834,-364835.872415971,62.9275
-1664.5652253588341,-364835.872415971,59.6375
-1064.5652253588341,-364835.872415971,60.9875
-464.56522535883414,-364835.872415971,65.6225
135.43477464116586,-364835.872415971,66.2275
735.4347746411659,-364835.872415971,57.5925
1335.4347746411659,-364835.872415971,54.4875
1935.4347746411659,-364835.872415971,58.1925
2535.434774641166,-364835.872415971,58.3375
3135.434774641166,-364835.872415971,51.5075
3735.434774641166,-364835.872415971,56.825
4335.434774641166,-364835.872415971,58.2525
4935.434774641166,-364835.872415971,52.82
5535.434774641166,-364835.872415971,56.545
6135.434774641166,-364835.872415971,54.635
6735.434774641166,-364835.872415971,54.6725
7335.434774641166,-364835.872415971,55.675
7935.434774641166,-364835.872415971,54.6275
8535.434774641166,-364835.872415971,53.5525
9135.434774641166,-364835.872415971,54.39
9735.434774641166,-364835.872415971,54.8875
10335.434774641166,-364835.872415971,54.7775
10935.434774641166,-364835.872415971,53.5525
11535.434774641166,-364835.872415971,51.84
12135.434774641166,-364835.872415971,50.12
12735.434774641166,-364835.872415971,51.77
13335.434774641166,-364835.872415971,52.2875
13935.434774641166,-364835.872415971,55.06
14535.434774641166,-364835.872415971,54.8725
15135.434774641166,-364835.872415971,53.71
15735.434774641166,-364835.872415971,52.735
16335.434774641166,-364835.872415971,52.08
16935.434774641166,-364835.872415971,51.7375
17535.434774641166,-364835.872415971,50.245
18135.434774641166,-364835.872415971,49.4125
18735.434774641166,-364835.872415971,52.825
19335.434774641166,-364835.872415971,51.92
19935.434774641166,-364835.872415971,49.7925
20535.434774641166,-364835.872415971,50.73
21135.434774641166,-364835.872415971,47.1775
21735.434774641166,-364835.872415971,50.335
22335.434774641166,-364835.872415971,50.2775
22935.434774641166,-364835.872415971,49.2925
23535.434774641166,-364835.872415971,52.065
24135.434774641166,-364835.872415971,52.3575
24735.434774641166,-364835.872415971,52.5625
25335.434774641166,-364835.872415971,52.41
25935.434774641166,-364835.872415971,50.7425
26535.434774641166,-364835.872415971,52.1125
27135.434774641166,-364835.872415971,49.69
27735.434774641166,-364835.872415971,51.0175
28335.434774641166,-364835.872415971,52.27
28935.434774641166,-364835.872415971,50.7575
29535.434774641166,-364835.872415971,52.5275
30135.434774641166,-364835.872415971,53.8
30735.434774641166,-364835.872415971,56.3675
31335.434774641166,-364835.872415971,55.285
31935.434774641166,-364835.872415971,59.6375
32535.434774641166,-364835.872415971,60.13
33135.434774641166,-364835.872415971,51.945
33735.434774641166,-364835.872415971,53.46
34335.434774641166,-364835.872415971,52.4875
34935.434774641166,-364835.872415971,55.5475
35535.434774641166,-364835.872415971,56.01
36135.434774641166,-364835.872415971,54.54
36735.434774641166,-364835.872415971,54.57
37335.434774641166,-364835.872415971,56.7825
37935.434774641166,-364835.872415971,52.63
38535.434774641166,-364835.872415971,53.13
39135.434774641166,-364835.872415971,52.95
39735.434774641166,-364835.872415971,50.95
40335.434774641166,-364835.872415971,54.9075
40935.434774641166,-364835.872415971,51.16
41535.434774641166,-364835.872415971,52.4675
42135.434774641166,-364835.872415971,53.9925
42735.434774641166,-364835.872415971,54.7025
43335.434774641166,-364835.872415971,55.5925
43935.434774641166,-364835.872415971,55.11
44535.434774641166,-364835.872415971,55.2675
45135.434774641166,-364835.872415971,54.655
45735.434774641166,-364835.872415971,55.7125
46335.434774641166,-364835.872415971,53.0575
46935.434774641166,-364835.872415971,54.27
47535.434774641166,-364835.872415971,51.8825
48135.434774641166,-364835.872415971,53.6325
48735.434774641166,-364835.872415971,54.575
49335.434774641166,-364835.872415971,55.6475
49935.434774641166,-364835.872415971,57.6675
50535.434774641166,-364835.872415971,55.94
51135.434774641166,-364835.872415971,55.67
-59264.565225358834,-365435.872415971,48.2225
-58664.565225358834,-365435.872415971,50.875
-58064.565225358834,-365435.872415971,50.0175
-57464.565225358834,-365435.872415971,52.545
-56864.565225358834,-365435.872415971,56.585
-56264.565225358834,-365435.872415971,71.4475
-55664.565225358834,-365435.872415971,73.46
-55064.565225358834,-365435.872415971,65.375
-54464.565225358834,-365435.872415971,60.6925
-53864.565225358834,-365435.872415971,60.7175
-53264.565225358834,-365435.872415971,65.53
-52664.565225358834,-365435.872415971,76.31
-52064.565225358834,-365435.872415971,87.495
-51464.565225358834,-365435.872415971,65.8125
-50864.565225358834,-365435.872415971,59.1625
-50264.565225358834,-365435.872415971,75.9825
-49664.565225358834,-365435.872415971,84.03
-49064.565225358834,-365435.872415971,99.9975
-48464.565225358834,-365435.872415971,86.1575
-47864.565225358834,-365435.872415971,66.9675
-47264.565225358834,-365435.872415971,60.665
-46664.565225358834,-365435.872415971,65.295
-46064.565225358834,-365435.872415971,67.79
-45464.565225358834,-365435.872415971,65.925
-44864.565225358834,-365435.872415971,66.3375
-44264.565225358834,-365435.872415971,82.5425
-43664.565225358834,-365435.872415971,99.84
-43064.565225358834,-365435.872415971,75.0325
-42464.565225358834,-365435.872415971,61.3875
-41864.565225358834,-365435.872415971,65.845
-41264.565225358834,-365435.872415971,63.5475
-40664.565225358834,-365435.872415971,66.87
-40064.565225358834,-365435.872415971,65.0175
-39464.565225358834,-365435.872415971,68.1975
-38864.565225358834,-365435.872415971,64.75
-38264.565225358834,-365435.872415971,61.65
-37664.565225358834,-365435.872415971,61.91
-37064.565225358834,-365435.872415971,61.9825
-36464.565225358834,-365435.872415971,66.86
-35864.565225358834,-365435.872415971,64.15
-35264.565225358834,-365435.872415971,61.9375
-34664.565225358834,-365435.872415971,61.175
-34064.565225358834,-365435.872415971,61.31
-33464.565225358834,-365435.872415971,61.08
-32864.565225358834,-365435.872415971,60.45
-32264.565225358834,-365435.872415971,60.925
-31664.565225358834,-365435.872415971,64.09
-31064.565225358834,-365435.872415971,61.5025
-30464.565225358834,-365435.872415971,62.68
-29864.565225358834,-365435.872415971,62.455
-29264.565225358834,-365435.872415971,60.535
-28664.565225358834,-365435.872415971,60.1625
-28064.565225358834,-365435.872415971,63.0875
-27464.565225358834,-365435.872415971,57.0875
-26864.565225358834,-365435.872415971,56.955
-26264.565225358834,-365435.872415971,56.46
-25664.565225358834,-365435.872415971,59.0525
-25064.565225358834,-365435.872415971,57.855
-24464.565225358834,-365435.872415971,61.2525
-23864.565225358834,-365435.872415971,69.5875
-23264.565225358834,-365435.872415971,64.415
-22664.565225358834,-365435.872415971,62.4225
-22064.565225358834,-365435.872415971,63.2875
-21464.565225358834,-365435.872415971,62.635
-20864.565225358834,-365435.872415971,70.5075
-20264.565225358834,-365435.872415971,75.8375
-19664.565225358834,-365435.872415971,73.9925
-19064.565225358834,-365435.872415971,73.1325
-18464.565225358834,-365435.872415971,69.44
-17864.565225358834,-365435.872415971,69.2025
-17264.565225358834,-365435.872415971,61.935
-16664.565225358834,-365435.872415971,63.88
-16064.565225358834,-365435.872415971,63.535
-15464.565225358834,-365435.872415971,62.43
-14864.565225358834,-365435.872415971,61.6775
-14264.565225358834,-365435.872415971,62.625
-13664.565225358834,-365435.872415971,77.2125
-13064.565225358834,-365435.872415971,76.6725
-12464.565225358834,-365435.872415971,91.555
-11864.565225358834,-365435.872415971,81.795
-11264.565225358834,-365435.872415971,81.055
-10664.565225358834,-365435.872415971,65.955
-10064.565225358834,-365435.872415971,68.5075
-9464.565225358834,-365435.872415971,73.27
-8864.565225358834,-365435.872415971,68.1625
-8264.565225358834,-365435.872415971,61.6425
-7664.565225358834,-365435.872415971,60.3325
-7064.565225358834,-365435.872415971,59.54
-6464.565225358834,-365435.872415971,60.78
-5864.565225358834,-365435.872415971,58.8125
-5264.565225358834,-365435.872415971,56.805
-4664.565225358834,-365435.872415971,56.9875
-4064.565225358834,-365435.872415971,59.665
-3464.565225358834,-365435.872415971,59.86
-2864.565225358834,-365435.872415971,61.33
-2264.565225358834,-365435.872415971,56.78
-1664.5652253588341,-365435.872415971,56.53
-1064.5652253588341,-365435.872415971,64.28
-464.56522535883414,-365435.872415971,67.6875
135.43477464116586,-365435.872415971,70.5775
735.4347746411659,-365435.872415971,65.26
1335.4347746411659,-365435.872415971,59.4375
1935.4347746411659,-365435.872415971,56.8
2535.434774641166,-365435.872415971,59.45
3135.434774641166,-365435.872415971,57.2625
3735.434774641166,-365435.872415971,52.1875
4335.434774641166,-365435.872415971,55.1325
4935.434774641166,-365435.872415971,55.435
5535.434774641166,-365435.872415971,51.96
6135.434774641166,-365435.872415971,54.0825
6735.434774641166,-365435.872415971,55.09
7335.434774641166,-365435.872415971,56.9625
7935.434774641166,-365435.872415971,61.9475
8535.434774641166,-365435.872415971,60.45
9135.434774641166,-365435.872415971,60.855
9735.434774641166,-365435.872415971,61.9975
10335.434774641166,-365435.872415971,55.905
10935.434774641166,-365435.872415971,51.0225
11535.434774641166,-365435.872415971,52.6025
12135.434774641166,-365435.872415971,53.895
12735.434774641166,-365435.872415971,54.6025
13335.434774641166,-365435.872415971,55.4625
13935.434774641166,-365435.872415971,53.7
14535.434774641166,-365435.872415971,54.92
15135.434774641166,-365435.872415971,55.6475
15735.434774641166,-365435.872415971,53.1725
16335.434774641166,-365435.872415971,52.425
16935.434774641166,-365435.872415971,53.33
17535.434774641166,-365435.872415971,49.1175
18135.434774641166,-365435.872415971,50.58
18735.434774641166,-365435.872415971,53.4175
19335.434774641166,-365435.872415971,49.9525
19935.434774641166,-365435.872415971,51.34
20535.434774641166,-365435.872415971,49.605
21135.434774641166,-365435.872415971,51.95
21735.434774641166,-365435.872415971,49.2825
22335.434774641166,-365435.872415971,50.495
22935.434774641166,-365435.872415971,49.2875
23535.434774641166,-365435.872415971,52.85
24135.434774641166,-365435.872415971,51.815
24735.434774641166,-365435.872415971,50.3275
25335.434774641166,-365435.872415971,52.9125
25935.434774641166,-365435.872415971,52.705
26535.434774641166,-365435.872415971,52.6175
27135.434774641166,-365435.872415971,51.8725
27735.434774641166,-365435.872415971,51.93
28335.434774641166,-365435.872415971,51.935
28935.434774641166,-365435.872415971,49.055
29535.434774641166,-365435.872415971,50.4025
30135.434774641166,-365435.872415971,51.1
30735.434774641166,-365435.872415971,50.8325
31335.434774641166,-365435.872415971,52.9575
31935.434774641166,-365435.872415971,53.4
32535.434774641166,-365435.872415971,53.6725
33135.434774641166,-365435.872415971,53.69
33735.434774641166,-365435.872415971,52.92
34335.434774641166,-365435.872415971,55.73
34935.434774641166,-365435.872415971,53.1675
35535.434774641166,-365435.872415971,50.74
36135.434774641166,-365435.872415971,52.31
36735.434774641166,-365435.872415971,51.395
37335.434774641166,-365435.872415971,50.0675
37935.434774641166,-365435.872415971,52.5625
38535.434774641166,-365435.872415971,52.79
39135.434774641166,-365435.872415971,52.3225
39735.434774641166,-365435.872415971,51.4775
40335.434774641166,-365435.872415971,53.5525
40935.434774641166,-365435.872415971,51.045
41535.434774641166,-365435.872415971,52.605
42135.434774641166,-365435.872415971,51.935
42735.434774641166,-365435.872415971,52.025
43335.434774641166,-365435.872415971,57.3275
43935.434774641166,-365435.872415971,54.5025
44535.434774641166,-365435.872415971,53.63
45135.434774641166,-365435.872415971,54.4525
45735.434774641166,-365435.872415971,56.365
46335.434774641166,-365435.872415971,55.7525
46935.434774641166,-365435.872415971,58.9
47535.434774641166,-365435.872415971,60.1625
48135.434774641166,-365435.872415971,59.14
48735.434774641166,-365435.872415971,59.5075
49335.434774641166,-365435.872415971,57.42
49935.434774641166,-365435.872415971,56.5525
50535.434774641166,-365435.872415971,57.18
51135.434774641166,-365435.872415971,57.345
-59264.565225358834,-366035.872415971,46.585
-58664.565225358834,-366035.872415971,48.0675
-58064.565225358834,-366035.872415971,49.0925
-57464.565225358834,-366035.872415971,51.465
-56864.565225358834,-366035.872415971,56.465
-56264.565225358834,-366035.872415971,63.835
-55664.565225358834,-366035.872415971,74.3325
-55064.565225358834,-366035.872415971,69.485
-54464.565225358834,-366035.872415971,67.46
-53864.565225358834,-366035.872415971,71.845
-53264.565225358834,-366035.872415971,68.955
-52664.565225358834,-366035.872415971,74.445
-52064.565225358834,-366035.872415971,83.2925
-51464.565225358834,-366035.872415971,76.3375
-50864.565225358834,-366035.872415971,63.31
-50264.565225358834,-366035.872415971,81.1325
-49664.565225358834,-366035.872415971,95.4725
-49064.565225358834,-366035.872415971,106.23
-48464.565225358834,-366035.872415971,118.655
-47864.565225358834,-366035.872415971,100.525
-47264.565225358834,-366035.872415971,63.94
-46664.565225358834,-366035.872415971,62.95
-46064.565225358834,-366035.872415971,66.8475
-45464.565225358834,-366035.872415971,64.1525
-44864.565225358834,-366035.872415971,68.6725
-44264.565225358834,-366035.872415971,69.5375
-43664.565225358834,-366035.872415971,60.725
-43064.565225358834,-366035.872415971,59.94
-42464.565225358834,-366035.872415971,61.7925
-41864.565225358834,-366035.872415971,64.1925
-41264.565225358834,-366035.872415971,65.4375
-40664.565225358834,-366035.872415971,65.5825
-40064.565225358834,-366035.872415971,65.1575
-39464.565225358834,-366035.872415971,70.5925
-38864.565225358834,-366035.872415971,66.615
-38264.565225358834,-366035.872415971,65.645
-37664.565225358834,-366035.872415971,64.14
-37064.565225358834,-366035.872415971,61.0525
-36464.565225358834,-366035.872415971,62.095
-35864.565225358834,-366035.872415971,65.285
-35264.565225358834,-366035.872415971,63.93
-34664.565225358834,-366035.872415971,62.675
-34064.565225358834,-366035.872415971,60.99
-33464.565225358834,-366035.872415971,61.4025
-32864.565225358834,-366035.872415971,60.345
-32264.565225358834,-366035.872415971,60.8775
-31664.565225358834,-366035.872415971,66.1425
-31064.565225358834,-366035.872415971,65.515
-30464.565225358834,-366035.872415971,67.94
-29864.565225358834,-366035.872415971,63.2425
-29264.565225358834,-366035.872415971,61.1625
-28664.565225358834,-366035.872415971,60.6325
-28064.565225358834,-366035.872415971,65.4
-27464.565225358834,-366035.872415971,57.145
-26864.565225358834,-366035.872415971,58.4225
-26264.565225358834,-366035.872415971,59.24
-25664.565225358834,-366035.872415971,61.2175
-25064.565225358834,-366035.872415971,57.805
-24464.565225358834,-366035.872415971,58.6075
-23864.565225358834,-366035.872415971,60.43
-23264.565225358834,-366035.872415971,60.175
-22664.565225358834,-366035.872415971,57.8
-22064.565225358834,-366035.872415971,57.8
-21464.565225358834,-366035.872415971,59.01
-20864.565225358834,-366035.872415971,59.0175
-20264.565225358834,-366035.872415971,62.7275
-19664.565225358834,-366035.872415971,63.52
-19064.565225358834,-366035.872415971,66.08
-18464.565225358834,-366035.872415971,75.3325
-17864.565225358834,-366035.872415971,74.4425
-17264.565225358834,-366035.872415971,65.6975
-16664.565225358834,-366035.872415971,63.165
-16064.565225358834,-366035.872415971,61.4725
-15464.565225358834,-366035.872415971,63.99
-14864.565225358834,-366035.872415971,62.8075
-14264.565225358834,-366035.872415971,65.135
-13664.565225358834,-366035.872415971,71.085
-13064.565225358834,-366035.872415971,80.0725
-12464.565225358834,-366035.872415971,80.875
-11864.565225358834,-366035.872415971,75.1
-11264.565225358834,-366035.872415971,65.615
-10664.565225358834,-366035.872415971,65.8475
-10064.565225358834,-366035.872415971,73.755
-9464.565225358834,-366035.872415971,65.4925
-8864.565225358834,-366035.872415971,56.0725
-8264.565225358834,-366035.872415971,60.705
-7664.565225358834,-366035.872415971,60.4175
-7064.565225358834,-366035.872415971,58.555
-6464.565225358834,-366035.872415971,58.045
-5864.565225358834,-366035.872415971,57.8325
-5264.565225358834,-366035.872415971,57.34
-4664.565225358834,-366035.872415971,57.835
-4064.565225358834,-366035.872415971,58.5025
-3464.565225358834,-366035.872415971,59.845
-2864.565225358834,-366035.872415971,54.3975
-2264.565225358834,-366035.872415971,55.9475
-1664.5652253588341,-366035.872415971,64.0225
-1064.5652253588341,-366035.872415971,65.2825
-464.56522535883414,-366035.872415971,66.08
135.43477464116586,-366035.872415971,62.3325
735.4347746411659,-366035.872415971,60.105
1335.4347746411659,-366035.872415971,57.3375
1935.4347746411659,-366035.872415971,55.165
2535.434774641166,-366035.872415971,59.635
3135.434774641166,-366035.872415971,61.865
3735.434774641166,-366035.872415971,60.495
4335.434774641166,-366035.872415971,55.7125
4935.434774641166,-366035.872415971,58.4325
5535.434774641166,-366035.872415971,60.38
6135.434774641166,-366035.872415971,57.4375
6735.434774641166,-366035.872415971,58.67
7335.434774641166,-366035.872415971,61.81
7935.434774641166,-366035.872415971,61.8125
8535.434774641166,-366035.872415971,60.7525
9135.434774641166,-366035.872415971,66.61
9735.434774641166,-366035.872415971,56.595
10335.434774641166,-366035.872415971,54.1025
10935.434774641166,-366035.872415971,51.375
11535.434774641166,-366035.872415971,52.0875
12135.434774641166,-366035.872415971,54.3475
12735.434774641166,-366035.872415971,54.815
13335.434774641166,-366035.872415971,60.2825
13935.434774641166,-366035.872415971,54.6275
14535.434774641166,-366035.872415971,53.7175
15135.434774641166,-366035.872415971,56.9575
15735.434774641166,-366035.872415971,56.0325
16335.434774641166,-366035.872415971,54.8425
16935.434774641166,-366035.872415971,58.6425
17535.434774641166,-366035.872415971,58.91
18135.434774641166,-366035.872415971,54.6625
18735.434774641166,-366035.872415971,53.785
19335.434774641166,-366035.872415971,49.27
19935.434774641166,-366035.872415971,51.4275
20535.434774641166,-366035.872415971,49.915
21135.434774641166,-366035.872415971,54.385
21735.434774641166,-366035.872415971,52.3425
22335.434774641166,-366035.872415971,50.32
22935.434774641166,-366035.872415971,53.0475
23535.434774641166,-366035.872415971,51.7525
24135.434774641166,-366035.872415971,48.5125
24735.434774641166,-366035.872415971,49.235
25335.434774641166,-366035.872415971,50.915
25935.434774641166,-366035.872415971,52.525
26535.434774641166,-366035.872415971,52.32
27135.434774641166,-366035.872415971,49.2025
27735.434774641166,-366035.872415971,51.7625
28335.434774641166,-366035.872415971,49.9725
28935.434774641166,-366035.872415971,49.4625
29535.434774641166,-366035.872415971,49.7225
30135.434774641166,-366035.872415971,51.68
30735.434774641166,-366035.872415971,53.065
31335.434774641166,-366035.872415971,51.65
31935.434774641166,-366035.872415971,52.0225
32535.434774641166,-366035.872415971,54.3025
33135.434774641166,-366035.872415971,52.945
33735.434774641166,-366035.872415971,51.74
34335.434774641166,-366035.872415971,51.95
34935.434774641166,-366035.872415971,53.085
35535.434774641166,-366035.872415971,52.73
36135.434774641166,-366035.872415971,51.1325
36735.434774641166,-366035.872415971,51.03
37335.434774641166,-366035.872415971,53.8325
37935.434774641166,-366035.872415971,54.555
38535.434774641166,-366035.872415971,56.445
39135.434774641166,-366035.872415971,52.3425
39735.434774641166,-366035.872415971,51.62
40335.434774641166,-366035.872415971,52.975
40935.434774641166,-366035.872415971,50.9125
41535.434774641166,-366035.872415971,51.77
42135.434774641166,-366035.872415971,52.01
42735.434774641166,-366035.872415971,51.0675
43335.434774641166,-366035.872415971,55.9475
43935.434774641166,-366035.872415971,54.59
44535.434774641166,-366035.872415971,54.725
45135.434774641166,-366035.872415971,55.9575
45735.434774641166,-366035.872415971,57.1675
46335.434774641166,-366035.872415971,55.8075
46935.434774641166,-366035.872415971,58.225
47535.434774641166,-366035.872415971,58.4225
48135.434774641166,-366035.872415971,58.23
48735.434774641166,-366035.872415971,59.0825
49335.434774641166,-366035.872415971,65.465
49935.434774641166,-366035.872415971,64.0425
50535.434774641166,-366035.872415971,56.7075
51135.434774641166,-366035.872415971,55.3575
-59264.565225358834,-366635.872415971,46.4775
-58664.565225358834,-366635.872415971,47.5675
-58064.565225358834,-366635.872415971,48.75
-57464.565225358834,-366635.872415971,51.2
-56864.565225358834,-366635.872415971,55.265
-56264.565225358834,-366635.872415971,61.0525
-55664.565225358834,-366635.872415971,76.7825
-55064.565225358834,-366635.872415971,67.1275
-54464.565225358834,-366635.872415971,66.3025
-53864.565225358834,-366635.872415971,68.9775
-53264.565225358834,-366635.872415971,71.4225
-52664.565225358834,-366635.872415971,70.305
-52064.565225358834,-366635.872415971,66.5325
-51464.565225358834,-366635.872415971,70.0175
-50864.565225358834,-366635.872415971,75.1075
-50264.565225358834,-366635.872415971,94.735
-49664.565225358834,-366635.872415971,87.4675
-49064.565225358834,-366635.872415971,71.78
-48464.565225358834,-366635.872415971,67.4025
